text,sentiment,category
"Gold , Silver Prices Rise Today : Check 22K And 24K Rates In Delhi , Mumbai , Other Cities On March 13",1,Business
Could the US - Israel War with Iran Trigger a Food Crisis?,0,Business
Oil prices slightly lower after US allows all countries to purchase Russian oil for 30 days,1,Business
"Budget session : AAP MP Sanjay Singh seeks discussion on  LPG shortage , submits 267 notice in Rajya Sabha",1,Business
"Sensex Today | Stock Market Live : Nifty slips below 23 , 400 ; Sensex drops 870 pts amid broad - based selling",0,Market
"Suzlon , YES Bank , VIL , Tata Motors : 17 of 20 top retail favourite stocks fall amid Iran war",0,Market
"India luxury housing boom to lift home prices , squeezing affordability further  - Reuters poll",1,Business
Nifty today : GIFT Nifty down 100 points ; here the trading setup for today session,1,Business
"Weekly Market Summary (Mar2-6) Bond Yields Rise, Markets Fall This Week - Blog",1,Market
$533 Billion Wiped Out So Far In 2026 As India Market Cap Sees Worst Drop In 15 Years | Markets News,0,Market
"Navigation in the Strait of Hormuz is cut off, India is experiencing a gas shortage, and one billion people’s stoves cannot burn _ ifeng.com",1,Business
"Petrol Diesel Price Today, 12 March 2026 : Check here Maharashtra India Petrol and Diesel Price in Marathi | Petrol Diesel Price Today: Check the new prices of Petrol-Diesel at home, what is the price today in your cities?",1,Business
The burden of war in the Middle East falls on the shoulders of the world's people,0,Business
Jio IPO delay among 2 reasons why Jefferies cuts Bharti Airtel target price,1,Business
Gold Silver Rate MCX: Big changes in gold and silver rates; See what are the latest rates of Gold - Silver,1,Business
"India luxury housing boom to lift home prices , squeezing affordability further",1,Business
"From hotel-restaurant to funeral: Iran war has a big impact on India, know 5 big shocks - iran war iran war major impact india gas crematoriums shortage lpg",1,Business
"West Asia war not fully priced in by markets , more equity erosion possible : Jefferie Chris Wood",1,Market
India's luxury real estate boom will drive up prices and further reduce affordability - Reuters poll,1,Business
"The third large model stock, if it doesn’t go public, it will be too late to copy the 100 billion myth?",1,Market
"India luxury split : Hermès grows as Gucci , Dior lose momentum",1,Business
Misleading public : BJP MP Kangana Ranaut slams opposition protest over fuel concerns,1,Business
"Centre claims of no significant Gulf war impact on India wrong , says Shiv Sena ( UBT ) in  Saamana",1,Business
"okmanas : Data Tax, BSNL Decline & Foreign Policy Analysis | Lokmanas: Readers hit out at data tax and BSNL's plight",0,Policy
"Kangana Ranaut got angry, said - PM Modi will save us from LPG crisis, opposition is spreading panic",0,Business
Streamers dive into bigger talent pool of new generation creators,1,Business
"Nifty Auto falls amid energy supply worries , Ashok Leyland , TMPV , Bharat Forge lead losses",0,Business
"Will KOSPI be okay next week? New York stock market falls again, growth rate cut in half due to concerns about prolongation of war with Iran [Investment 360]",1,Market
Asian stocks trim early losses as oil rally cools,0,Market
How the Iran war could trigger a fresh food crisis,0,Business
Iran war could spark the next global food crisis,0,Business
Is there a threat of hunger in the world because of the war with Iran?,1,Business
"Auto index slides over 3 %, M & M , Maruti , Eicher , TMPV lead fall . How do gas supply fears weigh on the sector ?",0,Business
Fighting oil price hikes - Newspaper,1,Business
"Portronics launches Vayu Cop 6 - in - 1 car emergency utility station with tyre inflator , vacuum cleaner and jump starter",1,Business
Iran war : Strait of Hormuz shutdown could spark food crisis,0,Business
"Jefferies Cuts Reliance Target Price By 3 . 8 % To Rs 1 , 750 Over Jio IPO Delay",1,Business
Asian Markets Slide as U . S .- Israel - Iran Conflict Stokes Inflation Fears,0,Economy
"Amid geopolitical fragmentation , India maintains constructive ties across competing blocs",1,Business
Fitch Ratings India GDP Growth Forecast 2026 | Fitch's big forecast for the Indian economy,1,Business
Iran war may create food crisis all over the world,0,Business
India GDP Forecast : 7 . 1 % Growth in FY27 Amid Global Risks,1,Business
"Gold-Silver Outlook: Fall in gold and silver, is this the right time to buy?",0,Business
Iran new Supreme Leader vows to keep up attacks ; says Hormuz Strait to stay closed,1,Business
India bonds pressured by oil surge ; RBI likely shielding 10 - yr bond as Iran war set to enter third week,1,Policy
"Nifty Crashes 186 Points , Sensex Plummets 611 ; Investors Lose ₹2 Lakh Crore",1,Business
Asian restaurants turned off their lights because of the fuel crisis,0,Business
CPI ( M ) writes to PM Modi seeking action on LPG black marketing amid war - triggered supply concerns,1,Economy
Indian shares extend drop on Mideast war jitters ; benchmarks set for worst week in 15 months,0,Business
"Indian stock market : 10 things that changed for market overnight - Gift Nifty , US - Iran war , oil prices to US inflation",0,Economy
Shriram General Insurance launches Shri Health Suraksha 2. 0,1,Business
Missiles hit the Middle East and bills are sent to the world! _ Oriental Fortune Network,1,Business
Trump's new move,1,Business
1分鐘讀財經 》 撐不住 ！「 三大晶片巨頭 」 集體喊漲 拆解漲價潮背後致命推手 - 財經,1,Business
"The price of gold today, Thursday, March 12, 2026 in Egypt, according to workmanship",1,Business
Yashwantrao Chavan 113th Birth Anniversary | Yashwantrao Chavan Jayanti: Life Journey and Political Legacy,1,Business
"Petrol , Diesel Fresh Prices Announced : Check Rates In Major Cities On March 13 Amid West Asia Turmoil",1,Business
Gold Set for Weekly Drop as Oil Price Surge Weighs on Rate - cut Hopes,0,Business
US - Iran war : How Strait of Hormuz closure impacts global oil supply - explained in 5 charts,1,Business
"Bombs there , bills here",1,Business
"Markets sink as oil fears , FII exodus batter Sensex , Nifty",1,Market
Consumer inflation for Q4FY26 likely to come at 3 % lower than RBI estimate : UBI Report,0,Economy
"Sensex Falls 1000 Points , Nifty Down 300 ; Auto & Banking Stocks See Selloff",0,Market
West Asia crisis: How big a challenge for India's energy security? | Idea,0,Business
"Mujtaba made his public statement for the first time, gold fell slightly as the US dollar strengthened _ Gold Market Live _ Gold Network _ CICC Online",1,Market
Maharashtra Congress demands immediate cancellation of LPG price hike,1,Business
"Under the guise of global crisis and war , the central government is imposing the burden of inflation on the common people : Rao Narendra Singh , Ambala News in Hindi",0,Economy
Dont predict the oil price ; predict how long the pain lasts and hold cash : Nandan Chakraborty,1,Business
"First India - bound vessel with 1 , 35 , 335 MT crude , reaches Mumbai via Strait of Hormuz amid war",1,Business
伊朗封海不只  卡油  另一场危机也来袭 ！ | 财经 | 東方網 馬來西亞東方日報,1,Business
Rupee hits fresh low on crude surge ; RBI likely intervenes,1,Policy
How the world is changing in Iran - Eleftherostypos writes. gr the economist Giorgos Atsalakis,1,Business
Fitch raises India growth forecast to 7 . 5 pc despite geopolitical tensions,1,Business
"Gold Price Outlook: There will be a big rise in gold! Expert said - how much will be the price of 10g gold in India, told the big reasons for the rise - gold prices will see a big jump experts say the price could reach 3 lakh",1,Business
"International Business : Renewed oil surge pummels Indian assets , pushes rupee to record low",1,Business
"Bloodbath on D - Street : Sensex crashes over 1 , 580 points , Nifty slumps amid West Asia tensions and oil spike",1,Business
Dalal Street this week : Sensex tumbles 5 . 5 % in worst fall since 2020 ; Nifty drops 5 . 3 %,0,Business
"[Breaking News] Investigation, tracking, and corrective action on items that increase prices by abusing President Lee’s monopoly position",1,Business
Goldman says Fed interest rate cut will be delayed until September... due to concerns about inflation from Iran,0,Economy
"[Breaking News] President Lee cuts prices on cooking oil and ramen companies, helping ease the price burden... Thank you for participating in overcoming the crisis.",0,Business
US stocks lose ground as war with Iran keeps pressure on oil prices,1,Market
"For stock hunters : In Rs 10 lakh crore Friday market crash , 50 stocks rally against Iran war sell - off",1,Market
"Petrol , Diesel Price Today ( March 12 ): Crude oil price crosses $100 , check how much you have to pay for fuel in Delhi , Mumbai and other cities",1,Business
"Strait of Hormuz, nearly one million tons of fertilizer stuck _ ifeng.com",1,Business
《 航運股 》 顏益財 ： 海運 「 雙線告急 」 面臨紅海危機2 . 0 - 財經,1,Business
中東緊張推升油價 航空公司 、 航運公司紛紛加徵燃料附加費,1,Business
Indian rupee hits record low of 92 . 35 against US dollar on surge in crude oil prices amid US - Iran war,1,Business
Who pays the bill for the war on Iran? Who reaps its profits? | Economy News,1,Business
Motivation for the US to consider easing Russian oil sanctions,1,Business
"Gas shortage in the state; The time of cooking on the stove, the hotel staff's commotion, the administration's claim that the situation is under control",1,Business
Global Market | China an unlikely haven as oil roils markets,1,Market
"Oil unlikely to hit $200 a barrel despite war risks , says US energy secretary",1,Business
《 金融股 》 中信金強攻美國拓點 今年營運穩定成長 - 財經,1,Business
Indian stocks accentuate their fall in the face of tensions in the Middle East; indices heading to their worst week in 15 months,0,Market
